index,high,highTime,low,lowTime,high-low
1289,12181.0,1618412384.0,12025.0,1618414368.0,156.0
1291,53.0,1618392471.0,56.0,1618413918.0,-3.0
1293,80.0,1618410820.0,80.0,1618413858.0,0.0
1295,300.0,1618414442.0,143.0,1618414402.0,157.0
1297,1182.0,1618376931.0,380.0,1618414400.0,802.0
1299,518.0,1618414065.0,505.0,1618413990.0,13.0
1301,1612.0,1618413708.0,1600.0,1618414159.0,12.0
1303,18603.0,1618414047.0,18607.0,1618414418.0,-4.0
1305,59291.0,1618414442.0,59291.0,1618414402.0,0.0
1307,285.0,1618414093.0,285.0,1618412789.0,0.0
1309,85.0,1618413747.0,85.0,1618413747.0,0.0
1311,389.0,1618387120.0,379.0,1618413846.0,10.0
1313,918.0,1618414192.0,800.0,1618414367.0,118.0
1315,1191.0,1618414259.0,1176.0,1618413271.0,15.0
1317,3582.0,1618414414.0,3520.0,1618414454.0,62.0
1319,37895.0,1618414451.0,37810.0,1618414456.0,85.0
1321,57.0,1618414426.0,50.0,1618411189.0,7.0
1323,63.0,1618414310.0,60.0,1618414302.0,3.0
1325,82.0,1618414437.0,70.0,1618413460.0,12.0
1327,1450.0,1618413863.0,1396.0,1618414238.0,54.0
1329,338.0,1618413994.0,330.0,1618414052.0,8.0
1331,1425.0,1618414245.0,1330.0,1618414448.0,95.0
1333,14930.0,1618413272.0,15020.0,1618414436.0,-90.0
1335,100.0,1618411829.0,55.0,1618413846.0,45.0
1337,53.0,1618413934.0,53.0,1618411959.0,0.0
1339,250.0,1618414214.0,220.0,1618414109.0,30.0
1341,490.0,1618391696.0,450.0,1618414177.0,40.0
1343,653.0,1618410576.0,690.0,1618411591.0,-37.0
1345,2250.0,1618413914.0,2236.0,1618414380.0,14.0
1347,25299.0,1618413837.0,24400.0,1618414407.0,899.0
1349,99.0,1618414142.0,82.0,1618414382.0,17.0
1351,80.0,1618414387.0,62.0,1618414439.0,18.0
1353,125.0,1618414344.0,100.0,1618414365.0,25.0
1355,98.0,1618414402.0,150.0,1618414379.0,-52.0
1357,520.0,1618414440.0,514.0,1618414345.0,6.0
1359,7146.0,1618414429.0,7100.0,1618414433.0,46.0
1361,294.0,1618414289.0,339.0,1618414142.0,-45.0
1363,217.0,1618370985.0,60.0,1618414098.0,157.0
1365,172.0,1618414054.0,140.0,1618414037.0,32.0
1367,600.0,1618414353.0,500.0,1618414237.0,100.0
1369,588.0,1618377337.0,900.0,1618413766.0,-312.0
1371,2154.0,1618414447.0,2154.0,1618414447.0,0.0
1373,24654.0,1618413699.0,24483.0,1618414448.0,171.0
1375,110.0,1618396954.0,100.0,1618413927.0,10.0
1377,119264.0,1618413989.0,119286.0,1618414439.0,-22.0
1379,31.0,1618414217.0,31.0,1618412917.0,0.0
1381,1649.0,1618414281.0,1369.0,1618414368.0,280.0
1383,1344.0,1618413845.0,1333.0,1618414365.0,11.0
1385,760.0,1618414084.0,738.0,1618414040.0,22.0
1387,1405.0,1618414452.0,1360.0,1618414444.0,45.0
1389,978.0,1618395031.0,126.0,1618414316.0,852.0
1391,8123.0,1618414449.0,8123.0,1618414456.0,0.0
1393,9099.0,1618414324.0,8979.0,1618414358.0,120.0
1395,8963.0,1618414292.0,8963.0,1618414403.0,0.0
1397,8973.0,1618414453.0,8966.0,1618414452.0,7.0
1399,9078.0,1618413765.0,9000.0,1618414434.0,78.0
1401,25148.0,1618413215.0,25075.0,1618414381.0,73.0
1403,25250.0,1618414459.0,25089.0,1618414451.0,161.0
1405,26337.0,1618414218.0,26309.0,1618414447.0,28.0
1407,25128.0,1618412697.0,24750.0,1618414429.0,378.0
1420,58.0,1618392102.0,58.0,1618413509.0,0.0
1422,200.0,1618411333.0,125.0,1618413947.0,75.0
1424,103.0,1618414418.0,40.0,1618413966.0,63.0
1426,2500.0,1618407561.0,360.0,1618414180.0,2140.0
1428,171.0,1618404304.0,185.0,1618412946.0,-14.0
1430,571.0,1618396063.0,599.0,1618414173.0,-28.0
1432,8293.0,1618414222.0,8240.0,1618414434.0,53.0
1434,29500.0,1618413780.0,29422.0,1618414440.0,78.0
1436,10.0,1618414440.0,9.0,1618414417.0,1.0
1438,77.0,1618413737.0,75.0,1618414388.0,2.0
1440,365.0,1618414367.0,336.0,1618414363.0,29.0
1442,7397.0,1618413777.0,7133.0,1618414343.0,264.0
1444,526.0,1618414338.0,505.0,1618414430.0,21.0
1446,1564.0,1618413687.0,1559.0,1618414429.0,5.0
1448,3498.0,1618414066.0,3460.0,1618414380.0,38.0
1452,444.0,1618414432.0,437.0,1618414354.0,7.0
1454,692.0,1618413001.0,615.0,1618414341.0,77.0
1456,11000.0,1618414432.0,10270.0,1618414017.0,730.0
1462,826.0,1618413895.0,698.0,1618413091.0,128.0
1464,25.0,1618348616.0,24.0,1618410934.0,1.0
1470,996.0,1618414270.0,837.0,1618413631.0,159.0
1472,615.0,1618414249.0,601.0,1618413592.0,14.0
1474,725.0,1618414264.0,658.0,1618414086.0,67.0
1476,1850.0,1618414440.0,1664.0,1618414375.0,186.0
1478,2100.0,1618411962.0,1249.0,1618413410.0,851.0
1511,38.0,1618414442.0,37.0,1618414459.0,1.0
1513,995.0,1618414402.0,991.0,1618414442.0,4.0
1515,229.0,1618414325.0,225.0,1618414458.0,4.0
1517,11.0,1618414393.0,11.0,1618414396.0,0.0
1519,20.0,1618414459.0,19.0,1618414409.0,1.0
1521,57.0,1618414371.0,56.0,1618414399.0,1.0
1523,133.0,1618414402.0,96.0,1618413694.0,37.0
1539,18.0,1618414229.0,13.0,1618413942.0,5.0
1540,120.0,1618414407.0,80.0,1618414345.0,40.0
1550,35.0,1618414448.0,34.0,1618413441.0,1.0
1552,1000.0,1618412963.0,445.0,1618412378.0,555.0
1573,86.0,1618414129.0,56.0,1618414345.0,30.0
1592,77.0,1618413383.0,300.0,1618412953.0,-223.0
1595,150.0,1618414426.0,50.0,1618413790.0,100.0
1597,101.0,1618414375.0,111.0,1618413205.0,-10.0
1599,100.0,1618413315.0,100.0,1618409168.0,0.0
1601,1889.0,1618414435.0,1889.0,1618414456.0,0.0
1603,932.0,1618414325.0,930.0,1618414407.0,2.0
1605,468.0,1618414341.0,467.0,1618414447.0,1.0
1607,320.0,1618414455.0,317.0,1618414404.0,3.0
1609,141.0,1618414012.0,125.0,1618414418.0,16.0
1611,245.0,1618414343.0,225.0,1618414324.0,20.0
1613,1960.0,1618414352.0,1876.0,1618414333.0,84.0
1615,11759.0,1618414432.0,11759.0,1618414457.0,0.0
1617,2729.0,1618414361.0,2725.0,1618414444.0,4.0
1619,1294.0,1618414241.0,1260.0,1618414452.0,34.0
1621,606.0,1618414279.0,601.0,1618414454.0,5.0
1623,365.0,1618414344.0,360.0,1618414453.0,5.0
1625,112.0,1618414424.0,120.0,1618414304.0,-8.0
1627,146.0,1618413695.0,125.0,1618414429.0,21.0
1629,1554.0,1618412537.0,1555.0,1618414030.0,-1.0
1631,13319.0,1618414292.0,13282.0,1618414456.0,37.0
1635,129.0,1618414072.0,127.0,1618414437.0,2.0
1637,537.0,1618413323.0,531.0,1618414455.0,6.0
1639,674.0,1618414452.0,668.0,1618414430.0,6.0
1641,1071.0,1618414250.0,1067.0,1618414426.0,4.0
1643,2500.0,1618414438.0,1930.0,1618414424.0,570.0
1645,11628.0,1618414429.0,11606.0,1618414237.0,22.0
1654,155.0,1618414451.0,155.0,1618414445.0,0.0
1656,550.0,1618414279.0,530.0,1618414085.0,20.0
1658,706.0,1618414125.0,701.0,1618414111.0,5.0
1660,1131.0,1618414420.0,1111.0,1618414059.0,20.0
1662,2054.0,1618414233.0,2032.0,1618414062.0,22.0
1664,11849.0,1618413363.0,11700.0,1618414033.0,149.0
1673,129.0,1618414284.0,129.0,1618414305.0,0.0
1675,500.0,1618374323.0,470.0,1618412780.0,30.0
1677,662.0,1618395656.0,650.0,1618410724.0,12.0
1679,1052.0,1618412516.0,1049.0,1618414268.0,3.0
1681,2019.0,1618394165.0,1971.0,1618412164.0,48.0
1683,11848.0,1618413714.0,11570.0,1618413346.0,278.0
1692,168.0,1618414402.0,148.0,1618412326.0,20.0
1694,540.0,1618414457.0,540.0,1618414352.0,0.0
1696,845.0,1618414373.0,713.0,1618414208.0,132.0
1698,1135.0,1618414437.0,1076.0,1618413848.0,59.0
1700,2065.0,1618414321.0,2021.0,1618414014.0,44.0
1702,11847.0,1618413921.0,11551.0,1618413689.0,296.0
1704,12020.0,1618413950.0,12020.0,1618414457.0,0.0
1712,12258.0,1618414224.0,12200.0,1618414194.0,58.0
1714,95.0,1618389107.0,95.0,1618413260.0,0.0
1716,78.0,1618380828.0,11.0,1618370042.0,67.0
1718,292.0,1618414453.0,340.0,1618414304.0,-48.0
1720,90.0,1618340637.0,90.0,1618340664.0,0.0
1722,50.0,1618374581.0,28.0,1618383827.0,22.0
1724,800.0,1618414395.0,476.0,1618414143.0,324.0
1725,1419.0,1618414393.0,1400.0,1618414356.0,19.0
1727,788.0,1618414274.0,779.0,1618414292.0,9.0
1729,897.0,1618414354.0,869.0,1618414264.0,28.0
1731,1637.0,1618414402.0,1554.0,1618414437.0,83.0
1733,103.0,1618414455.0,100.0,1618414256.0,3.0
1734,9.0,1618414457.0,9.0,1618414174.0,0.0
1735,10.0,1618414155.0,5.0,1618414351.0,5.0
1737,39.0,1618414362.0,38.0,1618410649.0,1.0
1739,132.0,1618414170.0,133.0,1618414426.0,-1.0
1741,184.0,1618414392.0,178.0,1618413351.0,6.0
1743,164.0,1618414432.0,145.0,1618413538.0,19.0
1745,1524.0,1618414425.0,1506.0,1618414393.0,18.0
1747,2930.0,1618414430.0,2915.0,1618414451.0,15.0
1749,2099.0,1618414306.0,2090.0,1618414455.0,9.0
1751,1610.0,1618413915.0,1611.0,1618414459.0,-1.0
1753,1280.0,1618414407.0,1258.0,1618414449.0,22.0
1755,59.0,1618414400.0,20.0,1618414298.0,39.0
1757,96.0,1618414440.0,75.0,1618413430.0,21.0
1759,36.0,1618414326.0,35.0,1618414365.0,1.0
1761,176.0,1618414435.0,174.0,1618414351.0,2.0
1763,349.0,1618414455.0,350.0,1618414336.0,-1.0
1765,230.0,1618414414.0,222.0,1618414014.0,8.0
1767,500.0,1618414375.0,500.0,1618414444.0,0.0
1769,618.0,1618414367.0,618.0,1618413967.0,0.0
1771,670.0,1618414398.0,370.0,1618407458.0,300.0
1773,576.0,1618414175.0,450.0,1618414203.0,126.0
1775,105.0,1618414436.0,102.0,1618414402.0,3.0
1777,135.0,1618414439.0,130.0,1618414445.0,5.0
1779,4.0,1618414382.0,3.0,1618414428.0,1.0
1781,57.0,1618404388.0,46.0,1618414110.0,11.0
1783,20.0,1618414227.0,19.0,1618413936.0,1.0
1785,399.0,1618414427.0,99.0,1618413545.0,300.0
1787,39.0,1618386578.0,64.0,1618412741.0,-25.0
1789,147.0,1618310698.0,300.0,1618413390.0,-153.0
1791,157.0,1618414305.0,305.0,1618409847.0,-148.0
1793,53.0,1618412577.0,45.0,1618411670.0,8.0
1794,236.0,1618413032.0,259.0,1618412641.0,-23.0
1823,78.0,1618414313.0,78.0,1618413699.0,0.0
1831,19.0,1618413229.0,18.0,1618413513.0,1.0
1833,105.0,1618414180.0,40.0,1618410937.0,65.0
1835,89.0,1618414314.0,19.0,1618412458.0,70.0
1837,230.0,1618414440.0,135.0,1618413932.0,95.0
1854,34.0,1618414359.0,27.0,1618414066.0,7.0
1859,7999.0,1618408116.0,1178.0,1618408969.0,6821.0
1861,33000.0,1618410170.0,5000.0,1618412087.0,28000.0
1865,250.0,1618413917.0,46.0,1618198516.0,204.0
1869,650.0,1618374201.0,178.0,1618180379.0,472.0
1871,7501.0,1618374287.0,25.0,1618343402.0,7476.0
1873,13001.0,1618259673.0,8.0,1618161413.0,12993.0
1875,3500.0,1618374264.0,4000.0,1618179109.0,-500.0
1877,24000.0,1618259693.0,1000.0,1618367325.0,23000.0
1879,1500.0,1618255503.0,1500.0,1618178694.0,0.0
1881,200000.0,1618379523.0,1000.0,1617567583.0,199000.0
1885,680.0,1618413826.0,661.0,1618414166.0,19.0
1887,25.0,1618414407.0,15.0,1618414009.0,10.0
1891,130.0,1618414339.0,125.0,1618412605.0,5.0
1897,190.0,1618414449.0,189.0,1618413757.0,1.0
1905,402.0,1618414426.0,89.0,1618414422.0,313.0
1907,140.0,1618414127.0,130.0,1618414360.0,10.0
1909,950.0,1618414213.0,651.0,1618410337.0,299.0
1911,400.0,1618373403.0,378.0,1618410385.0,22.0
1913,140.0,1618414440.0,108.0,1618414070.0,32.0
1915,3500.0,1618154855.0,259.0,1618410490.0,3241.0
1917,100.0,1618414435.0,97.0,1618414404.0,3.0
1919,80.0,1618414449.0,65.0,1618414370.0,15.0
1921,34.0,1618413343.0,36.0,1618396577.0,-2.0
1923,13.0,1618414380.0,12.0,1618414288.0,1.0
1925,7.0,1618414372.0,6.0,1618414146.0,1.0
1927,24.0,1618414451.0,23.0,1618412384.0,1.0
1929,35.0,1618414457.0,30.0,1618413489.0,5.0
1931,5.0,1618414421.0,4.0,1618414377.0,1.0
1933,88.0,1618414436.0,88.0,1618414406.0,0.0
1935,2.0,1618414181.0,2.0,1618414133.0,0.0
1937,42.0,1618414376.0,37.0,1618414222.0,5.0
1939,6.0,1618414417.0,5.0,1618414425.0,1.0
1941,19.0,1618414365.0,18.0,1618414435.0,1.0
1942,45.0,1618414409.0,42.0,1618413610.0,3.0
1944,25.0,1618414422.0,25.0,1618413786.0,0.0
1947,12.0,1618414452.0,11.0,1618414171.0,1.0
1949,200.0,1618413940.0,190.0,1618414325.0,10.0
1951,60.0,1618414112.0,51.0,1618411960.0,9.0
1953,166.0,1618412359.0,166.0,1618414124.0,0.0
1955,41.0,1618414165.0,39.0,1618413960.0,2.0
1957,45.0,1618414297.0,42.0,1618413602.0,3.0
1959,5468.0,1618411028.0,5464.0,1618411223.0,4.0
1961,1995.0,1618411570.0,1733.0,1618414453.0,262.0
1963,73.0,1618414279.0,61.0,1618413883.0,12.0
1965,42.0,1618414450.0,41.0,1618414363.0,1.0
1969,419.0,1618408955.0,80.0,1618414383.0,339.0
1971,95.0,1618414294.0,90.0,1618414399.0,5.0
1973,21.0,1618414200.0,20.0,1618410662.0,1.0
1975,35.0,1618414452.0,35.0,1618414223.0,0.0
1978,105.0,1618414256.0,94.0,1618414057.0,11.0
1980,133.0,1618414400.0,130.0,1618413816.0,3.0
1982,42.0,1618414423.0,40.0,1618414387.0,2.0
1985,38.0,1618414320.0,37.0,1618414184.0,1.0
1987,35.0,1618414456.0,35.0,1618414452.0,0.0
1989,6949.0,1618407570.0,6900.0,1618413453.0,49.0
1993,3.0,1618414453.0,3.0,1618414344.0,0.0
2003,55.0,1618414435.0,55.0,1618414435.0,0.0
2007,200.0,1618414203.0,40.0,1618414432.0,160.0
2011,642.0,1618413973.0,642.0,1618414381.0,0.0
2015,200.0,1618414442.0,171.0,1618413913.0,29.0
2017,149.0,1618357061.0,130.0,1618378835.0,19.0
2019,147.0,1618413476.0,101.0,1618411036.0,46.0
2021,50.0,1618407328.0,50.0,1618387631.0,0.0
2023,61.0,1618181251.0,57.0,1618411355.0,4.0
2025,40.0,1618411328.0,40.0,1618411153.0,0.0
2026,300.0,1618413995.0,100.0,1618394264.0,200.0
2028,2000.0,1618413618.0,226.0,1618412574.0,1774.0
2030,3000.0,1618407278.0,78.0,1618414399.0,2922.0
2032,1.0,1618113877.0,251.0,1618388280.0,-250.0
2034,899.0,1618164136.0,50.0,1618395306.0,849.0
2036,1.0,1618082718.0,1000.0,1617992778.0,-999.0
2038,1420.0,1618293857.0,53.0,1618362184.0,1367.0
2040,2000.0,1618294246.0,33.0,1618143425.0,1967.0
2048,1250.0,1618413738.0,1001.0,1618375001.0,249.0
2054,22000.0,1618414310.0,51.0,1618344396.0,21949.0
2064,4225.0,1618413677.0,3843.0,1618412340.0,382.0
2074,9990.0,1618374112.0,309.0,1618287357.0,9681.0
2080,1000.0,1618411545.0,200.0,1618407154.0,800.0
2084,1275.0,1618414238.0,916.0,1618404362.0,359.0
2092,4997.0,1618349444.0,63.0,1618332518.0,4934.0
2102,55.0,1618413946.0,36.0,1618412327.0,19.0
2104,102.0,1618412059.0,32.0,1618362249.0,70.0
2106,49.0,1618396026.0,5.0,1618412615.0,44.0
2108,56.0,1618414153.0,52.0,1618414203.0,4.0
2110,77.0,1618412087.0,6.0,1618362253.0,71.0
2112,249.0,1618412906.0,10.0,1618362257.0,239.0
2114,187.0,1618414454.0,185.0,1618414393.0,2.0
2116,200.0,1618414436.0,190.0,1618413491.0,10.0
2118,90.0,1618414271.0,87.0,1618414457.0,3.0
2120,99.0,1618414290.0,39.0,1618413942.0,60.0
2122,164.0,1618405946.0,30.0,1618054682.0,134.0
2124,600.0,1618412252.0,1000.0,1618414245.0,-400.0
2126,30.0,1618414356.0,29.0,1618413133.0,1.0
2128,25.0,1618414449.0,2.0,1618414402.0,23.0
2130,20.0,1618414226.0,20.0,1618411809.0,0.0
2132,98.0,1618414420.0,97.0,1618414421.0,1.0
2134,103.0,1618414195.0,97.0,1618414046.0,6.0
2136,377.0,1618414377.0,330.0,1618414209.0,47.0
2138,57.0,1618414414.0,46.0,1618413695.0,11.0
2140,95.0,1618414339.0,91.0,1618409820.0,4.0
2142,135.0,1618414450.0,134.0,1618414431.0,1.0
2150,450.0,1618413398.0,422.0,1618413672.0,28.0
2152,528.0,1618413105.0,434.0,1618413168.0,94.0
2162,1065.0,1618414424.0,1051.0,1618414431.0,14.0
2164,500.0,1618390307.0,260.0,1618411349.0,240.0
2165,110.0,1618413660.0,52.0,1618385420.0,58.0
2166,158.0,1618413985.0,158.0,1618356276.0,0.0
2167,45.0,1618410989.0,45.0,1617823542.0,0.0
2169,96.0,1618411335.0,50.0,1618412985.0,46.0
2171,9.0,1618413994.0,8.0,1618414233.0,1.0
2185,4983.0,1618412066.0,937.0,1618411361.0,4046.0
2187,4999.0,1618411236.0,4025.0,1618389039.0,974.0
2191,24999.0,1618410143.0,10000.0,1618374377.0,14999.0
2195,4000.0,1618409310.0,978.0,1618389035.0,3022.0
2205,2372.0,1618366322.0,10000.0,1618344448.0,-7628.0
2209,2999.0,1618374097.0,1122.0,1618396497.0,1877.0
2213,4001.0,1618409832.0,14.0,1618405957.0,3987.0
2217,3782.0,1618414341.0,3782.0,1618411191.0,0.0
2219,4999.0,1618358275.0,26.0,1618099517.0,4973.0
2221,40.0,1618412791.0,40.0,1618155461.0,0.0
2223,1.0,1618412706.0,177.0,1617118841.0,-176.0
2225,36.0,1618412758.0,40.0,1618151569.0,-4.0
2227,10.0,1618238419.0,10.0,1618281520.0,0.0
2229,427.0,1618243437.0,177.0,1618390372.0,250.0
2231,200.0,1618390062.0,200.0,1618390387.0,0.0
2233,619.0,1618390049.0,619.0,1618390384.0,0.0
2235,765.0,1617745914.0,52.0,1618390381.0,713.0
2237,30.0,1618333763.0,35.0,1618078097.0,-5.0
2239,4000.0,1618333668.0,4000.0,1618336380.0,0.0
2241,4000.0,1618333861.0,45.0,1618390340.0,3955.0
2243,445.0,1618410060.0,445.0,1618334000.0,0.0
2253,1427.0,1618408218.0,1001.0,1618371234.0,426.0
2255,320.0,1618349478.0,305.0,1618412871.0,15.0
2259,3500.0,1618413813.0,1000.0,1618411330.0,2500.0
2277,4750.0,1618414090.0,3433.0,1618380426.0,1317.0
2281,10000.0,1618414002.0,1020.0,1618413008.0,8980.0
2283,136.0,1618413889.0,132.0,1618413141.0,4.0
2289,549.0,1618414330.0,538.0,1618414106.0,11.0
2293,680.0,1618404031.0,610.0,1618414243.0,70.0
2297,516.0,1618414434.0,513.0,1618414405.0,3.0
2301,814.0,1618414455.0,800.0,1618414316.0,14.0
2307,179.0,1618414349.0,179.0,1618414173.0,0.0
2309,509.0,1618414456.0,505.0,1618414457.0,4.0
2313,14.0,1618414396.0,5.0,1618414218.0,9.0
2315,270.0,1618412205.0,262.0,1618413541.0,8.0
2317,341.0,1618393954.0,213.0,1618389564.0,128.0
2319,342.0,1618406128.0,144.0,1618368657.0,198.0
2321,332.0,1618395872.0,320.0,1618368211.0,12.0
2323,76.0,1618412403.0,70.0,1618412658.0,6.0
2325,48.0,1618414458.0,40.0,1618413765.0,8.0
2327,40.0,1618414018.0,32.0,1618412545.0,8.0
2337,2452.0,1618413928.0,2349.0,1618414110.0,103.0
2341,12000.0,1618384824.0,12000.0,1618388881.0,0.0
2343,1542.0,1618413291.0,831.0,1618411494.0,711.0
2347,99.0,1618412883.0,75.0,1618414415.0,24.0
2349,200.0,1618414459.0,197.0,1618414263.0,3.0
2351,118.0,1618414440.0,118.0,1618414390.0,0.0
2353,402.0,1618414446.0,398.0,1618414458.0,4.0
2355,73.0,1618414433.0,71.0,1618414298.0,2.0
2357,63.0,1618414431.0,61.0,1618414409.0,2.0
2359,654.0,1618414454.0,650.0,1618414458.0,4.0
2361,1920.0,1618414447.0,1920.0,1618414459.0,0.0
2363,12479.0,1618414170.0,12455.0,1618414455.0,24.0
2366,66999.0,1618414414.0,65189.0,1618414451.0,1810.0
2368,749984.0,1618414433.0,717288.0,1618406184.0,32696.0
2370,288.0,1618337624.0,302.0,1618413547.0,-14.0
2428,5.0,1618414049.0,7.0,1618412558.0,-2.0
2430,119.0,1618414324.0,114.0,1618414000.0,5.0
2432,1000.0,1618414367.0,1000.0,1618414367.0,0.0
2434,10748.0,1618414458.0,10712.0,1618414427.0,36.0
2436,205.0,1618414459.0,184.0,1618414211.0,21.0
2438,246.0,1618414204.0,228.0,1618412570.0,18.0
2440,1517.0,1618414432.0,1515.0,1618413965.0,2.0
2442,728.0,1618414458.0,711.0,1618414355.0,17.0
2444,264.0,1618414447.0,245.0,1618414338.0,19.0
2446,206.0,1618414412.0,208.0,1618408050.0,-2.0
2448,248.0,1618414442.0,217.0,1618413836.0,31.0
2450,1700.0,1618413264.0,1050.0,1618413271.0,650.0
2452,171.0,1618414369.0,150.0,1618414270.0,21.0
2454,115.0,1618411434.0,110.0,1618413652.0,5.0
2456,83.0,1618414156.0,60.0,1618411332.0,23.0
2458,38.0,1618414416.0,59.0,1618407155.0,-21.0
2460,158.0,1618414363.0,45.0,1618406225.0,113.0
2462,175.0,1618413547.0,150.0,1618413353.0,25.0
2464,261.0,1618413407.0,220.0,1618411344.0,41.0
2466,29.0,1618413578.0,23.0,1618407460.0,6.0
2468,213.0,1618407746.0,1000.0,1618413496.0,-787.0
2470,1000.0,1618412040.0,1000.0,1618413435.0,0.0
2472,250.0,1618414061.0,50.0,1618410798.0,200.0
2474,345000.0,1618375003.0,317966.0,1618411718.0,27034.0
2476,64000.0,1618405009.0,55000.0,1618376254.0,9000.0
2481,1045.0,1618414251.0,1035.0,1618414400.0,10.0
2483,1290.0,1618414185.0,1225.0,1618414345.0,65.0
2485,1030.0,1618413880.0,1025.0,1618414458.0,5.0
2487,1372.0,1618414378.0,1300.0,1618414427.0,72.0
2489,1782.0,1618413313.0,1779.0,1618414435.0,3.0
2491,2211.0,1618414234.0,2212.0,1618414353.0,-1.0
2493,2352.0,1618414245.0,2145.0,1618414143.0,207.0
2495,2673.0,1618413474.0,2673.0,1618414384.0,0.0
2497,4116.0,1618414073.0,4000.0,1618414401.0,116.0
2499,4978.0,1618414454.0,5050.0,1618414197.0,-72.0
2501,5703.0,1618414217.0,5700.0,1618414285.0,3.0
2503,7600.0,1618414409.0,7588.0,1618414442.0,12.0
2505,1826.0,1618414437.0,1830.0,1618414357.0,-4.0
2507,2350.0,1618413991.0,2290.0,1618414327.0,60.0
2509,3148.0,1618414446.0,3142.0,1618414364.0,6.0
2520,500.0,1618387078.0,171.0,1618393958.0,329.0
2522,315.0,1618395599.0,315.0,1618393991.0,0.0
2524,25.0,1618365671.0,2.0,1618384086.0,23.0
2526,107.0,1618353008.0,2.0,1618414290.0,105.0
2550,910.0,1618414443.0,902.0,1618414406.0,8.0
2552,884.0,1618414458.0,877.0,1618414396.0,7.0
2568,1045.0,1618413838.0,980.0,1618412157.0,65.0
2570,1897.0,1618414053.0,1830.0,1618414450.0,67.0
2572,11831.0,1618414451.0,11831.0,1618414453.0,0.0
2577,34624461.0,1618414445.0,34552722.0,1618413734.0,71739.0
2579,177897.0,1618413905.0,171035.0,1618414366.0,6862.0
2581,1366999.0,1618414388.0,1288425.0,1618413684.0,78574.0
2583,88981.0,1618369926.0,70000.0,1618411186.0,18981.0
2585,30982.0,1618372100.0,34000.0,1618385289.0,-3018.0
2587,13719.0,1618411858.0,5000.0,1618409966.0,8719.0
2589,17807.0,1618371233.0,9500.0,1618410018.0,8307.0
2591,239998.0,1618413892.0,233050.0,1618411251.0,6948.0
2593,105776.0,1618376208.0,100500.0,1618412026.0,5276.0
2595,109983.0,1618414130.0,106000.0,1618414140.0,3983.0
2597,168955.0,1618405854.0,160654.0,1618407877.0,8301.0
2599,15111.0,1618409305.0,9410.0,1618412641.0,5701.0
2601,3521.0,1618359013.0,7009.0,1618406321.0,-3488.0
2603,3600.0,1618411848.0,3217.0,1618414087.0,383.0
2605,2238.0,1618388043.0,2853.0,1618414188.0,-615.0
2607,28000.0,1618413376.0,25392.0,1618414211.0,2608.0
2609,4697.0,1618413089.0,3917.0,1618414219.0,780.0
2611,13209.0,1618412823.0,11000.0,1618414170.0,2209.0
2613,7000.0,1618414349.0,6800.0,1618414302.0,200.0
2615,80000.0,1618413228.0,76502.0,1618414327.0,3498.0
2617,51952.0,1618413611.0,46850.0,1618414348.0,5102.0
2619,92856.0,1618385323.0,93000.0,1618414428.0,-144.0
2621,98896.0,1618413184.0,98005.0,1618414344.0,891.0
2623,56994.0,1618414366.0,43016.0,1618411210.0,13978.0
2625,41400.0,1618414393.0,39891.0,1618411455.0,1509.0
2627,30000.0,1618413789.0,30000.0,1618414255.0,0.0
2629,38280.0,1618409959.0,37500.0,1618413566.0,780.0
2631,51051.0,1618382739.0,11000.0,1618362471.0,40051.0
2633,20000.0,1618410417.0,12000.0,1618409443.0,8000.0
2635,69133.0,1618382923.0,62668.0,1618404293.0,6465.0
2637,18442.0,1618411376.0,17874.0,1618409955.0,568.0
2639,27000.0,1618413070.0,3300.0,1618412875.0,23700.0
2641,8000.0,1618371048.0,3000.0,1618413449.0,5000.0
2643,18240.0,1618411869.0,18000.0,1618407373.0,240.0
2645,9999.0,1618385709.0,1215.0,1618407234.0,8784.0
2647,3500.0,1618412181.0,101.0,1618411438.0,3399.0
2649,1272.0,1618394419.0,1077.0,1618414158.0,195.0
2651,15651.0,1618410346.0,11175.0,1618408181.0,4476.0
2653,45000.0,1618414247.0,39002.0,1618414368.0,5998.0
2655,43929.0,1618414292.0,43675.0,1618413518.0,254.0
2657,337934.0,1618414224.0,333420.0,1618414392.0,4514.0
2659,47112.0,1618414274.0,27676.0,1618413079.0,19436.0
2661,63000.0,1618412313.0,56033.0,1618411851.0,6967.0
2663,49354.0,1618412291.0,44654.0,1618413069.0,4700.0
2665,54999.0,1618392192.0,50256.0,1618414240.0,4743.0
2667,72000.0,1618412173.0,69982.0,1618411926.0,2018.0
2669,45000.0,1618413715.0,42994.0,1618413720.0,2006.0
2671,45000.0,1618411014.0,43000.0,1618412969.0,2000.0
2673,40000.0,1618413404.0,33000.0,1618413631.0,7000.0
2675,50000.0,1618413411.0,41000.0,1618413807.0,9000.0
2859,729.0,1618414341.0,616.0,1618413636.0,113.0
2861,77.0,1618409464.0,56.0,1618381831.0,21.0
2862,233.0,1618414157.0,92.0,1618407060.0,141.0
2864,94.0,1618379669.0,91.0,1618413511.0,3.0
